,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CallDurationMinutes
248,33,technician,married,secondary,0,168,1,0,none,26,may,2,-1,0,none,15:44:42,15:48:40,3.0
249,33,admin.,divorced,tertiary,0,891,0,0,cellular,8,may,2,-1,0,none,14:35:50,14:42:28,6.0
250,37,management,single,tertiary,0,-119,1,0,none,11,jun,11,-1,0,none,13:49:39,13:55:54,6.0
251,39,blue-collar,married,,0,1181,1,0,cellular,30,jul,2,-1,0,none,09:12:00,09:22:50,10.0
252,39,self-employed,married,tertiary,0,2630,0,0,none,12,jun,5,-1,0,none,17:44:36,17:55:27,10.0
253,24,unemployed,single,secondary,0,2696,0,0,cellular,7,sep,2,-1,0,none,14:24:25,14:26:12,1.0
254,58,blue-collar,married,primary,0,0,1,0,cellular,31,jul,25,-1,0,none,12:45:22,12:45:27,0.0
255,46,management,divorced,tertiary,0,-130,1,0,cellular,24,mar,2,-1,0,none,12:12:06,12:14:30,2.0
256,39,services,single,secondary,0,-244,1,0,none,8,may,2,-1,0,none,09:12:25,09:14:57,2.0
257,36,blue-collar,married,primary,0,711,1,0,none,23,may,2,-1,0,none,09:15:22,09:17:56,2.0
258,43,blue-collar,married,secondary,0,184,0,1,cellular,16,jul,11,-1,0,none,13:41:08,13:58:07,16.0
259,35,blue-collar,single,tertiary,0,1830,0,0,cellular,14,oct,2,-1,0,none,14:30:58,14:33:44,2.0
260,48,blue-collar,married,primary,0,649,0,0,none,19,jun,2,-1,0,none,09:14:08,09:16:24,2.0
261,48,technician,married,secondary,0,480,0,1,cellular,23,jul,1,-1,0,none,09:50:56,09:57:07,6.0
262,41,blue-collar,married,secondary,1,720,0,1,cellular,24,jul,1,-1,0,none,17:16:09,17:27:00,10.0
263,34,admin.,married,secondary,0,-33,1,1,cellular,10,jul,1,-1,0,none,15:44:43,16:00:44,16.0
264,32,entrepreneur,married,tertiary,0,762,0,0,cellular,19,jul,11,-1,0,none,09:40:42,09:43:49,3.0
265,51,admin.,married,secondary,0,1415,1,0,none,2,jun,3,-1,0,none,11:49:39,11:52:10,2.0
266,47,self-employed,married,,0,14,1,0,cellular,15,may,1,-1,0,none,16:57:49,17:00:11,2.0
267,44,services,married,secondary,0,742,0,0,telephone,30,jul,5,-1,0,none,10:10:18,10:11:35,1.0
268,66,technician,married,secondary,0,0,0,0,cellular,6,feb,1,-1,0,none,11:06:59,11:19:30,12.0
269,61,blue-collar,married,primary,0,5,0,0,cellular,6,aug,2,94,3,success,13:54:28,14:03:50,9.0
270,41,blue-collar,married,secondary,0,114,1,0,none,2,jun,3,-1,0,none,12:14:56,12:16:18,1.0
271,38,entrepreneur,married,secondary,0,3249,1,0,none,2,jun,1,-1,0,none,15:25:20,15:31:44,6.0
272,54,housemaid,married,tertiary,0,440,0,0,cellular,19,nov,1,-1,0,none,17:23:00,17:24:29,1.0
273,48,unemployed,divorced,secondary,0,201,0,0,cellular,10,feb,2,92,2,success,16:59:44,17:06:30,6.0
274,44,management,single,tertiary,0,1090,0,0,cellular,19,jul,4,532,2,other,15:09:06,15:12:30,3.0
275,50,technician,married,secondary,0,-584,0,0,cellular,20,aug,2,-1,0,none,14:14:52,14:16:07,1.0
276,55,technician,married,secondary,0,2055,1,0,none,16,may,4,-1,0,none,09:46:04,10:03:07,17.0
277,34,management,married,tertiary,0,697,0,0,cellular,5,aug,1,-1,0,none,11:02:47,11:05:33,2.0
278,50,housemaid,divorced,primary,0,120,1,0,cellular,21,jul,1,-1,0,none,12:52:02,12:53:41,1.0
279,34,blue-collar,married,secondary,1,1,1,0,cellular,9,jul,1,-1,0,none,09:50:00,09:56:34,6.0
280,29,blue-collar,married,secondary,0,76,1,0,cellular,6,feb,3,-1,0,none,12:19:39,12:22:57,3.0
281,46,management,married,secondary,1,-333,0,1,cellular,30,jul,2,-1,0,none,17:58:16,18:08:13,9.0
282,58,self-employed,divorced,tertiary,0,1382,0,0,none,9,jun,1,-1,0,none,10:40:48,10:52:28,11.0
283,33,services,married,secondary,0,804,1,1,none,8,may,1,-1,0,none,13:00:52,13:05:18,4.0
284,33,management,single,tertiary,0,87,0,0,cellular,12,aug,1,-1,0,none,15:39:09,15:55:27,16.0
285,60,retired,divorced,secondary,0,514,0,0,cellular,15,oct,2,213,10,success,10:10:01,10:13:08,3.0
286,45,blue-collar,married,secondary,0,0,0,0,cellular,14,aug,2,-1,0,none,17:57:45,18:01:20,3.0
287,31,student,single,tertiary,0,4951,0,0,cellular,17,sep,3,81,3,failure,16:11:40,16:16:25,4.0
288,47,services,married,secondary,0,1160,1,0,cellular,3,feb,2,221,4,failure,10:13:10,10:15:07,1.0
289,39,entrepreneur,married,tertiary,0,0,0,0,cellular,31,jul,3,-1,0,none,15:25:23,15:26:33,1.0
290,32,blue-collar,single,secondary,0,799,0,1,cellular,23,jul,6,-1,0,none,12:45:30,13:20:08,34.0
291,52,unemployed,married,secondary,0,105,0,0,cellular,20,nov,1,-1,0,none,11:53:55,11:55:31,1.0
292,30,admin.,married,secondary,0,166,0,0,none,14,jun,1,-1,0,none,17:58:00,17:58:30,0.0
293,37,blue-collar,married,secondary,0,903,1,0,cellular,20,apr,1,-1,0,none,15:41:00,15:43:04,2.0
294,47,services,married,secondary,0,0,0,1,none,20,jun,2,-1,0,none,14:14:47,14:15:38,0.0
295,34,admin.,single,tertiary,0,64,1,0,cellular,28,jul,2,-1,0,none,10:02:04,10:03:20,1.0
296,20,student,single,,0,457,0,0,cellular,16,jun,1,-1,0,none,12:17:11,12:20:45,3.0
297,25,self-employed,single,tertiary,0,42,1,0,cellular,5,jun,1,94,1,success,14:50:37,14:53:06,2.0
298,25,admin.,single,tertiary,0,220,0,0,cellular,26,may,1,-1,0,none,13:29:01,13:30:09,1.0
299,23,services,single,secondary,0,279,1,0,cellular,18,may,1,370,1,failure,12:04:51,12:18:54,14.0
300,48,entrepreneur,divorced,tertiary,0,275,0,1,none,5,jun,1,-1,0,none,09:25:42,09:26:16,0.0
301,35,management,married,tertiary,0,0,0,0,cellular,26,aug,2,-1,0,none,15:56:11,16:03:27,7.0
302,30,management,single,tertiary,0,2344,1,0,cellular,20,oct,2,92,3,failure,12:58:57,13:04:13,5.0
303,35,management,married,tertiary,0,8,0,0,cellular,23,apr,3,-1,0,none,14:02:03,14:03:36,1.0
304,37,management,married,tertiary,0,3737,0,0,cellular,7,jul,1,-1,0,none,10:15:03,10:18:47,3.0
305,35,technician,single,tertiary,0,147,0,0,cellular,21,aug,2,-1,0,none,15:04:04,15:06:18,2.0
306,44,entrepreneur,married,tertiary,0,1631,1,0,none,6,may,2,-1,0,none,09:57:25,10:03:11,5.0
307,30,student,single,secondary,0,1779,0,0,cellular,11,aug,1,433,1,success,13:26:57,13:30:50,3.0
308,32,management,single,tertiary,0,933,1,0,cellular,12,may,4,307,1,failure,14:17:15,14:19:42,2.0
309,19,student,single,secondary,0,394,0,0,cellular,5,apr,3,-1,0,none,12:44:12,12:49:39,5.0
310,58,retired,married,secondary,0,1227,0,0,cellular,2,feb,1,-1,0,none,11:03:29,11:08:06,4.0
311,29,management,married,tertiary,0,805,0,0,cellular,28,jan,1,-1,0,none,09:34:55,09:36:05,1.0
312,25,student,single,,0,722,0,0,telephone,21,apr,2,-1,0,none,15:14:38,15:25:01,10.0
313,40,management,married,tertiary,0,0,1,0,cellular,2,feb,1,-1,0,none,15:39:54,15:44:33,4.0
314,31,technician,single,secondary,0,46,0,0,cellular,27,aug,6,-1,0,none,15:03:08,15:08:21,5.0
315,47,admin.,divorced,secondary,0,555,1,1,telephone,17,oct,1,-1,0,none,17:08:36,17:16:34,7.0
316,59,services,divorced,secondary,0,1,1,0,cellular,28,jan,1,253,5,other,14:48:06,14:58:08,10.0
317,42,blue-collar,married,secondary,0,3,1,0,telephone,20,nov,1,190,1,failure,17:46:43,17:47:30,0.0
318,59,management,divorced,tertiary,0,17056,1,0,cellular,20,nov,2,-1,0,none,13:58:19,14:06:09,7.0
319,38,technician,single,secondary,0,1255,1,0,cellular,6,may,1,170,4,failure,17:04:45,17:06:45,2.0
320,33,services,married,secondary,0,386,0,0,cellular,12,nov,1,92,4,failure,15:17:15,15:21:28,4.0
321,30,blue-collar,single,secondary,0,0,1,0,none,5,may,2,-1,0,none,17:54:15,17:54:20,0.0
322,31,self-employed,married,tertiary,0,94,0,0,cellular,22,aug,2,-1,0,none,10:11:55,10:21:34,9.0
323,52,admin.,divorced,secondary,0,725,1,0,cellular,20,apr,3,325,1,other,17:55:50,17:56:47,0.0
324,47,blue-collar,married,secondary,0,1568,1,0,cellular,19,feb,1,262,7,success,09:54:03,10:00:31,6.0
325,27,self-employed,single,secondary,0,152,0,0,cellular,30,jul,3,-1,0,none,13:56:47,13:58:07,1.0
326,56,technician,married,secondary,0,28,1,0,none,15,may,1,-1,0,none,10:56:02,10:59:58,3.0
327,31,technician,single,tertiary,0,438,1,0,cellular,20,nov,1,100,2,failure,15:06:18,15:09:03,2.0
328,77,retired,married,primary,0,29340,0,0,cellular,15,mar,1,91,2,other,16:50:53,16:55:10,4.0
329,29,management,single,secondary,0,-105,1,0,none,27,may,3,-1,0,none,17:46:18,17:46:23,0.0
330,27,blue-collar,single,secondary,0,535,0,0,cellular,16,aug,3,95,4,success,13:21:10,13:25:35,4.0
331,44,blue-collar,married,secondary,0,797,1,0,cellular,17,apr,2,-1,0,none,14:17:03,14:21:09,4.0
332,61,management,married,secondary,0,985,0,0,cellular,18,aug,6,-1,0,none,12:54:59,13:11:37,16.0
333,46,management,divorced,tertiary,0,1297,0,0,cellular,11,aug,3,-1,0,none,09:34:05,09:46:01,11.0
334,26,blue-collar,single,secondary,0,-46,1,0,none,20,jun,7,-1,0,none,12:42:28,12:48:50,6.0
335,53,management,married,,0,2240,1,0,cellular,2,jun,2,385,1,success,14:05:55,14:10:37,4.0
336,20,student,single,,0,829,0,0,cellular,9,jul,2,-1,0,none,13:52:09,13:56:22,4.0
337,29,technician,single,secondary,0,110,1,0,cellular,13,apr,1,-1,0,none,12:24:58,12:42:14,17.0
338,38,admin.,married,secondary,0,47,1,0,cellular,4,may,5,-1,0,none,15:17:54,15:22:42,4.0
339,35,blue-collar,single,secondary,0,885,1,0,cellular,15,jul,6,-1,0,none,12:40:47,12:51:19,10.0
340,46,services,divorced,secondary,0,0,0,0,none,20,jun,3,-1,0,none,13:36:57,13:54:00,17.0
341,32,blue-collar,married,secondary,0,536,1,0,none,9,may,2,-1,0,none,16:26:43,16:30:11,3.0
342,52,technician,married,secondary,0,137,0,0,cellular,6,jul,2,-1,0,none,16:31:45,16:35:32,3.0
343,26,technician,single,tertiary,0,170,1,0,cellular,10,jul,1,-1,0,none,12:02:15,12:10:21,8.0
344,33,services,divorced,secondary,0,-297,1,0,none,26,may,2,-1,0,none,17:03:53,17:06:35,2.0
345,30,technician,single,secondary,0,53,1,0,cellular,18,jul,5,-1,0,none,15:31:18,15:37:10,5.0
346,48,technician,single,secondary,0,1245,0,0,cellular,13,oct,1,134,1,other,16:43:48,16:46:37,2.0
347,36,technician,married,secondary,0,480,0,0,cellular,20,oct,1,-1,0,none,16:37:45,16:41:18,3.0
348,35,management,single,tertiary,0,1750,1,0,cellular,21,apr,3,-1,0,none,14:07:49,14:13:22,5.0
349,35,services,married,secondary,0,5,0,0,cellular,30,jul,2,-1,0,none,15:23:16,15:25:49,2.0
350,31,technician,married,secondary,0,4182,1,0,cellular,4,may,2,-1,0,none,17:17:31,17:23:18,5.0
351,39,blue-collar,divorced,secondary,0,241,1,0,cellular,18,jul,2,-1,0,none,11:16:49,11:18:46,1.0
352,33,self-employed,married,secondary,0,49,1,0,cellular,14,may,7,-1,0,none,14:04:32,14:07:22,2.0
353,57,retired,married,tertiary,0,0,0,0,cellular,12,aug,4,-1,0,none,15:26:29,15:28:25,1.0
354,30,technician,single,secondary,0,458,0,0,cellular,20,nov,7,-1,0,none,14:16:30,14:17:21,0.0
355,40,blue-collar,single,secondary,0,1101,1,0,none,16,may,1,-1,0,none,16:35:53,16:39:27,3.0
356,36,blue-collar,married,tertiary,0,9,1,0,none,18,jun,3,-1,0,none,13:56:55,13:58:47,1.0
357,36,blue-collar,single,primary,0,49,1,0,none,8,may,1,-1,0,none,12:16:51,12:23:36,6.0
358,32,management,married,secondary,0,625,1,0,cellular,2,jun,1,56,2,failure,15:53:38,15:59:30,5.0
359,37,admin.,married,secondary,0,1110,1,0,telephone,22,jul,11,-1,0,none,12:37:01,12:50:23,13.0
360,44,blue-collar,married,secondary,0,138,1,0,none,8,may,3,-1,0,none,11:22:37,11:27:20,4.0
361,27,student,single,secondary,0,3,0,0,cellular,28,jan,1,-1,0,none,14:15:28,14:17:39,2.0
362,50,blue-collar,married,primary,0,180,1,0,cellular,16,apr,2,-1,0,none,10:54:28,10:56:13,1.0
363,34,management,single,tertiary,0,5086,0,0,cellular,25,may,4,-1,0,none,13:24:47,13:28:20,3.0
364,57,management,married,primary,0,1052,1,0,none,13,may,4,-1,0,none,17:32:21,17:36:08,3.0
365,40,services,married,,0,0,0,0,cellular,31,jul,34,-1,0,none,09:59:46,10:00:52,1.0
366,32,blue-collar,single,secondary,0,322,1,0,cellular,13,may,3,-1,0,none,09:47:12,09:51:05,3.0
367,33,technician,single,secondary,0,647,1,1,cellular,4,feb,1,273,1,other,14:17:39,14:19:43,2.0
368,49,blue-collar,divorced,secondary,0,10613,0,1,cellular,4,feb,1,-1,0,none,17:06:40,17:27:06,20.0
369,54,technician,divorced,secondary,0,136,0,1,cellular,10,jul,4,-1,0,none,12:23:12,12:25:43,2.0
370,34,technician,single,tertiary,0,612,0,0,cellular,25,may,1,-1,0,none,09:28:46,09:30:17,1.0
371,28,unemployed,single,secondary,0,434,1,0,cellular,30,apr,1,-1,0,none,14:57:00,15:01:17,4.0
372,32,services,single,secondary,0,1168,1,0,cellular,16,nov,1,-1,0,none,17:41:04,17:47:55,6.0
373,41,admin.,divorced,secondary,0,4,1,0,cellular,5,feb,1,211,1,failure,11:41:49,11:45:41,3.0
374,23,student,single,secondary,0,480,0,0,cellular,9,feb,2,182,1,failure,13:17:36,13:29:58,12.0
375,64,retired,married,secondary,0,4787,0,0,cellular,28,apr,1,182,1,success,13:07:41,13:14:13,6.0
376,38,blue-collar,married,secondary,0,2685,0,0,none,20,jun,12,-1,0,none,17:55:46,17:56:08,0.0
377,26,admin.,single,secondary,0,187,0,0,cellular,30,jan,2,-1,0,none,14:12:55,14:16:41,3.0
378,38,technician,married,tertiary,0,216,0,0,cellular,19,aug,4,-1,0,none,14:41:55,14:44:16,2.0
379,53,services,married,secondary,0,-363,1,0,cellular,7,aug,2,-1,0,none,13:46:59,13:50:20,3.0
380,40,technician,divorced,secondary,0,93,0,0,cellular,2,feb,2,-1,0,none,11:26:36,11:28:39,2.0
381,39,services,married,secondary,0,3870,1,0,cellular,20,apr,1,-1,0,none,10:05:52,10:07:04,1.0
382,62,retired,married,secondary,0,298,0,0,cellular,17,nov,2,-1,0,none,16:17:09,16:28:58,11.0
383,35,technician,married,secondary,0,249,0,0,cellular,21,aug,8,-1,0,none,15:21:11,15:24:36,3.0
384,32,technician,single,tertiary,0,0,1,1,cellular,13,may,2,-1,0,none,14:26:16,14:33:36,7.0
385,57,admin.,married,secondary,0,1216,1,0,none,8,may,6,-1,0,none,12:29:36,12:33:51,4.0
386,35,housemaid,married,tertiary,0,1265,1,0,cellular,15,may,5,179,4,failure,15:50:35,15:56:01,5.0
387,45,blue-collar,single,secondary,0,143,0,0,none,5,jun,1,-1,0,none,12:49:45,12:53:06,3.0
388,30,services,single,primary,0,0,1,1,cellular,19,nov,1,-1,0,none,14:23:42,14:35:08,11.0
389,36,services,married,secondary,0,4721,0,0,cellular,9,dec,3,-1,0,none,16:50:56,16:53:25,2.0
390,30,blue-collar,single,secondary,0,5909,1,0,cellular,18,may,2,-1,0,none,17:15:16,17:22:16,7.0
391,33,admin.,married,secondary,0,1737,0,0,cellular,14,aug,2,106,2,failure,15:22:17,15:26:05,3.0
392,60,blue-collar,married,primary,0,1262,1,1,none,13,may,1,-1,0,none,16:28:24,16:45:19,16.0
393,48,unemployed,married,primary,0,1849,1,0,none,2,jun,3,-1,0,none,17:30:25,17:36:10,5.0
394,24,management,married,,0,448,0,0,cellular,14,apr,1,-1,0,none,12:06:36,12:12:00,5.0
395,53,unemployed,divorced,secondary,0,0,0,0,none,20,jun,2,-1,0,none,14:36:03,14:37:44,1.0
396,32,technician,married,secondary,0,221,1,0,none,23,may,4,-1,0,none,14:20:39,14:24:23,3.0
397,26,management,single,tertiary,0,157,1,0,cellular,30,jan,2,-1,0,none,16:24:05,16:25:23,1.0
398,34,blue-collar,divorced,secondary,0,882,0,1,telephone,20,oct,1,-1,0,none,17:32:48,17:33:12,0.0
399,31,admin.,single,secondary,0,3950,1,0,cellular,21,nov,1,-1,0,none,09:25:09,09:33:58,8.0
400,38,blue-collar,married,secondary,0,814,1,0,cellular,4,feb,1,-1,0,none,14:11:47,14:16:53,5.0
401,51,blue-collar,divorced,primary,0,-19,1,0,cellular,13,may,1,296,11,failure,14:58:27,15:12:16,13.0
402,36,management,married,tertiary,0,0,1,0,cellular,8,may,3,-1,0,none,17:02:27,17:07:35,5.0
403,24,admin.,single,tertiary,0,674,1,0,cellular,6,jul,1,-1,0,none,11:47:51,11:52:18,4.0
404,27,admin.,divorced,secondary,0,451,1,0,cellular,16,jul,1,-1,0,none,16:47:31,16:58:23,10.0
405,77,retired,married,,0,992,0,0,cellular,27,apr,2,182,2,failure,13:29:41,13:32:08,2.0
406,31,management,single,tertiary,0,0,0,0,cellular,21,aug,2,-1,0,none,14:21:22,14:25:25,4.0
407,45,services,divorced,secondary,0,608,1,1,cellular,7,may,3,323,30,failure,12:15:33,12:34:28,18.0
408,33,services,married,secondary,0,387,1,0,cellular,7,apr,2,138,2,failure,16:09:55,16:15:22,5.0
409,40,admin.,married,secondary,0,4775,0,0,cellular,15,sep,1,-1,0,none,17:12:02,17:15:37,3.0
410,35,management,single,tertiary,0,62,1,0,cellular,5,may,4,15,3,success,11:37:44,11:41:18,3.0
411,51,management,married,tertiary,0,2704,1,0,telephone,21,jul,1,-1,0,none,09:39:42,09:47:05,7.0
412,41,blue-collar,married,primary,0,-75,1,0,cellular,18,may,1,-1,0,none,13:19:32,13:21:27,1.0
413,35,management,single,tertiary,0,-324,0,1,cellular,21,jul,11,-1,0,none,17:56:02,18:12:27,16.0
414,71,retired,divorced,primary,0,1729,0,0,cellular,17,nov,2,-1,0,none,17:45:43,17:53:19,7.0
415,55,unemployed,divorced,secondary,0,387,1,0,none,6,may,1,-1,0,none,10:29:23,10:44:41,15.0
416,42,management,divorced,tertiary,0,9,1,0,cellular,21,jul,1,-1,0,none,14:24:03,14:32:32,8.0
417,29,management,married,tertiary,0,0,1,0,cellular,6,may,2,-1,0,none,09:55:45,10:06:52,11.0
418,33,blue-collar,single,,0,129,1,1,cellular,30,apr,1,161,1,failure,17:03:14,17:11:16,8.0
419,32,admin.,single,secondary,0,678,1,0,cellular,4,feb,1,246,4,failure,13:02:51,13:29:10,26.0
420,51,management,married,tertiary,0,19313,0,0,telephone,21,nov,1,-1,0,none,12:01:46,12:02:22,0.0
421,32,management,single,tertiary,0,2551,1,0,cellular,21,jul,3,-1,0,none,15:16:01,15:26:39,10.0
422,64,retired,married,,0,2923,0,0,cellular,12,mar,1,-1,0,none,09:04:42,09:06:42,2.0
423,32,blue-collar,married,primary,0,0,1,0,cellular,11,may,3,-1,0,none,15:46:58,15:49:08,2.0
424,54,blue-collar,divorced,primary,0,2062,1,0,none,14,may,2,-1,0,none,10:39:02,10:46:20,7.0
425,38,management,married,tertiary,0,119,1,0,none,13,may,4,-1,0,none,15:07:56,15:17:24,9.0
426,26,technician,single,secondary,0,1231,1,0,cellular,4,sep,1,93,7,success,12:39:15,12:43:05,3.0
427,58,management,divorced,tertiary,0,108,0,0,cellular,12,aug,4,-1,0,none,13:28:54,13:32:45,3.0
428,33,management,married,tertiary,0,1047,0,0,cellular,8,aug,4,-1,0,none,10:00:16,10:08:48,8.0
429,29,housemaid,single,tertiary,0,19,0,0,cellular,3,dec,1,230,1,success,14:52:11,14:56:45,4.0
430,31,admin.,married,secondary,0,33,1,0,cellular,5,may,2,-1,0,none,16:12:23,16:17:13,4.0
431,35,technician,single,secondary,0,204,1,0,cellular,25,may,1,-1,0,none,16:29:42,16:33:38,3.0
432,45,admin.,married,secondary,0,0,0,1,telephone,15,jul,3,-1,0,none,13:28:12,13:37:05,8.0
433,34,management,single,tertiary,0,808,0,0,cellular,26,may,2,97,1,other,14:58:26,15:04:42,6.0
434,33,admin.,single,tertiary,0,272,1,0,cellular,1,sep,2,92,3,success,10:30:11,10:35:04,4.0
435,32,services,married,secondary,0,983,1,0,cellular,20,nov,2,133,1,failure,16:57:59,17:06:19,8.0
436,53,technician,married,tertiary,0,3177,0,0,cellular,8,aug,2,-1,0,none,16:44:45,16:46:17,1.0
437,45,blue-collar,married,secondary,0,-258,1,0,telephone,20,apr,5,-1,0,none,17:58:13,18:04:37,6.0
438,40,blue-collar,married,primary,0,669,1,0,none,26,may,3,-1,0,none,12:21:06,12:23:47,2.0
439,45,blue-collar,married,primary,0,121,0,0,cellular,29,aug,11,-1,0,none,15:04:14,15:05:47,1.0
440,43,management,married,tertiary,0,62,1,0,cellular,23,jul,3,-1,0,none,10:06:30,10:10:02,3.0
441,39,housemaid,married,primary,0,34,1,0,cellular,14,jul,3,-1,0,none,15:55:57,16:02:14,6.0
442,31,technician,single,tertiary,0,208,0,0,cellular,12,aug,7,-1,0,none,13:06:20,13:28:44,22.0
443,53,blue-collar,married,primary,0,0,0,0,cellular,21,aug,1,-1,0,none,17:18:41,17:21:56,3.0
444,32,management,divorced,tertiary,0,948,0,0,cellular,12,aug,2,-1,0,none,14:03:33,14:06:57,3.0
445,42,management,married,tertiary,0,2,1,1,telephone,4,may,9,-1,0,none,14:47:04,14:52:40,5.0
446,41,technician,single,secondary,0,169,1,0,cellular,12,may,2,-1,0,none,17:55:22,17:57:18,1.0
447,35,blue-collar,married,secondary,0,913,1,0,cellular,17,apr,2,-1,0,none,17:04:57,17:17:15,12.0
448,27,student,single,secondary,0,0,0,0,none,8,may,2,-1,0,none,14:26:30,14:28:03,1.0
449,34,technician,married,secondary,0,1072,0,1,cellular,5,feb,1,252,2,failure,16:41:51,16:44:07,2.0
450,46,technician,married,secondary,0,2149,1,0,cellular,15,apr,2,-1,0,none,12:12:51,12:17:33,4.0
451,46,management,married,secondary,0,1299,1,0,cellular,14,jul,2,-1,0,none,14:49:23,14:51:07,1.0
452,45,unemployed,divorced,secondary,0,728,1,1,cellular,18,nov,1,-1,0,none,10:26:57,10:28:44,1.0
453,26,blue-collar,single,secondary,0,24,1,0,none,7,may,1,-1,0,none,12:37:10,12:40:10,3.0
454,42,management,married,,0,1519,0,0,cellular,19,jul,1,-1,0,none,14:05:15,14:09:43,4.0
455,69,retired,married,secondary,0,0,0,0,cellular,28,apr,2,126,2,other,15:33:11,15:36:15,3.0
456,30,blue-collar,single,secondary,0,799,0,0,none,13,jun,1,-1,0,none,12:19:25,12:30:39,11.0
457,42,management,married,tertiary,0,36,0,0,cellular,21,nov,3,-1,0,none,11:38:43,11:49:47,11.0
458,30,admin.,married,tertiary,0,631,0,0,cellular,13,aug,3,-1,0,none,16:09:56,16:14:49,4.0
459,35,admin.,married,tertiary,0,286,0,0,cellular,30,apr,2,-1,0,none,13:25:06,13:40:55,15.0
460,38,management,married,tertiary,0,536,1,0,cellular,22,jul,1,-1,0,none,14:27:19,14:31:27,4.0
461,27,blue-collar,single,primary,0,265,1,0,cellular,13,may,2,-1,0,none,11:21:51,11:40:30,18.0
462,39,management,single,tertiary,0,202,1,0,cellular,12,may,1,301,1,other,17:20:42,17:21:41,0.0
463,27,student,single,secondary,0,538,0,0,cellular,4,jun,2,-1,0,none,16:52:57,16:55:01,2.0
464,49,technician,single,secondary,0,-97,1,0,none,6,jun,2,-1,0,none,14:17:32,14:19:04,1.0
465,32,management,single,tertiary,0,0,0,0,cellular,5,feb,4,-1,0,none,12:53:51,13:03:01,9.0
466,48,technician,married,secondary,0,1981,1,0,cellular,16,mar,3,238,2,success,09:44:12,09:49:03,4.0
467,31,admin.,married,secondary,0,0,1,0,none,14,may,2,-1,0,none,17:59:58,18:00:38,0.0
468,36,management,married,tertiary,0,789,1,1,cellular,10,jul,1,-1,0,none,10:42:34,10:43:54,1.0
469,34,entrepreneur,married,secondary,0,455,1,0,cellular,20,nov,1,-1,0,none,16:14:10,16:15:38,1.0
470,18,student,single,,0,108,0,0,cellular,10,aug,1,-1,0,none,13:25:18,13:28:05,2.0
471,47,technician,single,,0,77,1,0,none,9,may,4,-1,0,none,16:29:45,16:31:08,1.0
472,39,entrepreneur,married,tertiary,0,350,1,0,cellular,24,jul,2,-1,0,none,15:32:18,15:36:08,3.0
473,44,entrepreneur,married,tertiary,0,624,0,0,telephone,14,aug,2,-1,0,none,14:37:23,14:46:35,9.0
474,42,blue-collar,married,primary,0,505,1,0,none,14,may,2,-1,0,none,17:56:07,18:04:48,8.0
475,56,admin.,married,secondary,0,3784,0,0,none,21,may,6,-1,0,none,10:27:56,10:39:08,11.0
476,40,blue-collar,married,primary,0,830,1,0,cellular,13,may,3,370,2,failure,15:43:33,15:58:06,14.0
